source_year,energy_consumed,type,year,scenario
,0.08054008858999966,fossil,2048,all_years
,0.5858514851270729,elec,2049,all_years
,0.5858514851270729,lowcarbon_elec,2049,all_years
,0.07905713609988954,fossil,2049,all_years
,0.5873344376171831,elec,2050,all_years
,0.5873344376171831,lowcarbon_elec,2050,all_years
,0.07757418360977941,fossil,2050,all_years
,0.35050075281568616,elec,2025,omit2020
,0.2687200439662639,lowcarbon_elec,2025,omit2020
,0.20305125797838955,fossil,2025,omit2020
,0.368995852706347,elec,2026,omit2020
,0.294598281892116,lowcarbon_elec,2026,omit2020
,0.1845561580877287,fossil,2026,omit2020
,0.38357982963883946,elec,2027,omit2020
,0.3184026914307405,lowcarbon_elec,2027,omit2020
,0.16997218115523624,fossil,2027,omit2020
,0.39584451697979334,elec,2028,omit2020
,0.3411331010775169,lowcarbon_elec,2028,omit2020
,0.15770749381428234,fossil,2028,omit2020
,0.40810920432074727,elec,2029,omit2020
,0.36464118131562856,lowcarbon_elec,2029,omit2020
,0.14544280647332844,fossil,2029,omit2020
,0.4201318148501423,elec,2030,omit2020
,0.3887029644022442,lowcarbon_elec,2030,omit2020
,0.1334201959439334,fossil,2030,omit2020
,0.43012154496144717,elec,2031,omit2020
,0.41158181243424663,lowcarbon_elec,2031,omit2020
,0.12343046583262852,fossil,2031,omit2020
,0.4387566528092489,elec,2032,omit2020
,0.4337549023814565,lowcarbon_elec,2032,omit2020
,0.11479535798482679,fossil,2032,omit2020
,0.4473917606570506,elec,2033,omit2020
,0.4473917606570506,lowcarbon_elec,2033,omit2020
,0.10616025013702511,fossil,2033,omit2020
,0.4551128921916439,elec,2034,omit2020
,0.4551128921916439,lowcarbon_elec,2034,omit2020
,0.09843911860243176,fossil,2034,omit2020
,0.4611491546083033,elec,2035,omit2020
,0.4611491546083033,lowcarbon_elec,2035,omit2020
,0.09240285618577236,fossil,2035,omit2020
,0.46662835606490705,elec,2036,omit2020
,0.46662835606490705,lowcarbon_elec,2036,omit2020
,0.08692365472916862,fossil,2036,omit2020
,0.4702042812725434,elec,2037,omit2020
,0.4702042812725434,lowcarbon_elec,2037,omit2020
,0.08334772952153238,fossil,2037,omit2020
,0.47378020648017954,elec,2038,omit2020
,0.47378020648017954,lowcarbon_elec,2038,omit2020
,0.07977180431389615,fossil,2038,omit2020
,0.4773561316878158,elec,2039,omit2020
,0.4773561316878158,lowcarbon_elec,2039,omit2020
,0.0761958791062599,fossil,2039,omit2020
,0.4807372898902728,elec,2040,omit2020
,0.4807372898902728,lowcarbon_elec,2040,omit2020
,0.0728147209038029,fossil,2040,omit2020
,0.4831170819095568,elec,2041,omit2020
,0.4831170819095568,lowcarbon_elec,2041,omit2020
,0.07043492888451881,fossil,2041,omit2020
,0.48549687392884094,elec,2042,omit2020
,0.48549687392884094,lowcarbon_elec,2042,omit2020
,0.06805513686523475,fossil,2042,omit2020
,0.487876665948125,elec,2043,omit2020
,0.487876665948125,lowcarbon_elec,2043,omit2020
,0.06567534484595065,fossil,2043,omit2020
,0.4901309084817538,elec,2044,omit2020
,0.4901309084817538,lowcarbon_elec,2044,omit2020
,0.06342110231232187,fossil,2044,omit2020
,0.49151683366149396,elec,2045,omit2020
,0.49151683366149396,lowcarbon_elec,2045,omit2020
,0.06203517713258172,fossil,2045,omit2020
,0.4925385983461105,elec,2046,omit2020
,0.4925385983461105,lowcarbon_elec,2046,omit2020
,0.06101341244796526,fossil,2046,omit2020
,0.4935603630307269,elec,2047,omit2020
,0.4935603630307269,lowcarbon_elec,2047,omit2020
,0.059991647763348796,fossil,2047,omit2020
,0.4945821277153434,elec,2048,omit2020
,0.4945821277153434,lowcarbon_elec,2048,omit2020
,0.05896988307873233,fossil,2048,omit2020
,0.4956038923999599,elec,2049,omit2020
,0.4956038923999599,lowcarbon_elec,2049,omit2020
,0.05794811839411586,fossil,2049,omit2020
,0.49662565708457634,elec,2050,omit2020
,0.49662565708457634,lowcarbon_elec,2050,omit2020
,0.05692635370949939,fossil,2050,omit2020
,0.39049609082963355,elec,2025,omit2021
,0.29938345596528243,lowcarbon_elec,2025,omit2021
,0.2989735334395267,fossil,2025,omit2021
,0.4365134402071551,elec,2026,omit2021
,0.3485028586762566,lowcarbon_elec,2026,omit2021
,0.2529561840620052,fossil,2026,omit2021
,0.470458955656222,elec,2027,omit2021
,0.39051948542152676,lowcarbon_elec,2027,omit2021
,0.21901066861293833,fossil,2027,omit2021
,0.4934102799700808,elec,2028,omit2021
,0.42521386981422205,lowcarbon_elec,2028,omit2021
,0.19605934429907954,fossil,2028,omit2021
,0.512664306493039,elec,2029,omit2021
,0.4580600397119633,lowcarbon_elec,2029,omit2021
,0.17680531777612132,fossil,2029,omit2021
,0.5309809683314662,elec,2030,omit2021
,0.4912598121264256,lowcarbon_elec,2030,omit2021
,0.15848865593769398,fossil,2030,omit2021
,0.5443188338746162,elec,2031,omit2021
,0.5208568015542924,lowcarbon_elec,2031,omit2021
,0.145150790394544,fossil,2031,omit2021
,0.556314390418276,elec,2032,omit2021
,0.5499725019877628,lowcarbon_elec,2032,omit2021
,0.13315523385088424,fossil,2032,omit2021
,0.5681083940804582,elec,2033,omit2021
,0.5681083940804582,lowcarbon_elec,2033,omit2021
,0.121361230188702,fossil,2033,omit2021
,0.5799023977426405,elec,2034,omit2021
,0.5799023977426405,lowcarbon_elec,2034,omit2021
,0.1095672265265197,fossil,2034,omit2021
,0.5909578277990333,elec,2035,omit2021
,0.5909578277990333,lowcarbon_elec,2035,omit2021
,0.09851179647012691,fossil,2035,omit2021
,0.6008620185013046,elec,2036,omit2021
,0.6008620185013046,lowcarbon_elec,2036,omit2021
,0.08860760576785562,fossil,2036,omit2021
,0.6105179661509152,elec,2037,omit2021
,0.6105179661509152,lowcarbon_elec,2037,omit2021
,0.078951658118245,fossil,2037,omit2021
,0.6187010576667851,elec,2038,omit2021
,0.6187010576667851,lowcarbon_elec,2038,omit2021
,0.07076856660237522,fossil,2038,omit2021
,0.6256580843285452,elec,2039,omit2021
,0.6256580843285452,lowcarbon_elec,2039,omit2021
,0.06381153994061517,fossil,2039,omit2021
,0.6311588081065471,elec,2040,omit2021
,0.6311588081065471,lowcarbon_elec,2040,omit2021
,0.05831081616261312,fossil,2040,omit2021
,0.636124743095414,elec,2041,omit2021
,0.636124743095414,lowcarbon_elec,2041,omit2021
,0.053344881173746306,fossil,2041,omit2021
,0.6402909864812161,elec,2042,omit2021
,0.6402909864812161,lowcarbon_elec,2042,omit2021
,0.04917863778794421,fossil,2042,omit2021
,0.6444572298670183,elec,2043,omit2021
,0.6444572298670183,lowcarbon_elec,2043,omit2021
,0.04501239440214212,fossil,2043,omit2021
,0.6486234732528202,elec,2044,omit2021
,0.6486234732528202,lowcarbon_elec,2044,omit2021
,0.040846151016340024,fossil,2044,omit2021
,0.6519524950099947,elec,2045,omit2021
,0.6519524950099947,lowcarbon_elec,2045,omit2021
,0.03751712925916553,fossil,2045,omit2021
,0.6545405266105175,elec,2046,omit2021
,0.6545405266105175,lowcarbon_elec,2046,omit2021
,0.034929097658642785,fossil,2046,omit2021
,0.6571285582110403,elec,2047,omit2021
,0.6571285582110403,lowcarbon_elec,2047,omit2021
,0.03234106605812004,fossil,2047,omit2021
,0.659716589811563,elec,2048,omit2021
,0.659716589811563,lowcarbon_elec,2048,omit2021
,0.029753034457597288,fossil,2048,omit2021
,0.6611873897289035,elec,2049,omit2021
,0.6611873897289035,lowcarbon_elec,2049,omit2021
,0.028282234540256784,fossil,2049,omit2021
,0.6621145703362638,elec,2050,omit2021
,0.6621145703362638,lowcarbon_elec,2050,omit2021
,0.027355053932896535,fossil,2050,omit2021
,0.3810938656305654,elec,2025,omit2022
,0.2921750081985442,lowcarbon_elec,2025,omit2022
,0.26798268279262094,fossil,2025,omit2022
,0.41426407225711326,elec,2026,omit2022
,0.3307394460980558,lowcarbon_elec,2026,omit2022
,0.23481247616607318,fossil,2026,omit2022
,0.440032512520628,elec,2027,omit2022
,0.3652630442938503,lowcarbon_elec,2027,omit2022
,0.20904403590255832,fossil,2027,omit2022
,0.45634262673996895,elec,2028,omit2022
,0.3932695003619616,lowcarbon_elec,2028,omit2022
,0.19273392168321743,fossil,2028,omit2022
,0.46775078567323053,elec,2029,omit2022
,0.4179302922929182,lowcarbon_elec,2029,omit2022
,0.18132576274995582,fossil,2029,omit2022
,0.4770851016347824,elec,2030,omit2022
,0.44139573991494185,lowcarbon_elec,2030,omit2022
,0.17199144678840395,fossil,2030,omit2022
,0.4858091106451323,elec,2031,omit2022
,0.4648690506175761,lowcarbon_elec,2031,omit2022
,0.163267437778054,fossil,2031,omit2022
,0.49453311965548225,elec,2032,omit2022
,0.4888955270925961,lowcarbon_elec,2032,omit2022
,0.154543428767704,fossil,2032,omit2022
,0.5032571286658323,elec,2033,omit2022
,0.5032571286658323,lowcarbon_elec,2033,omit2022
,0.14581941975735405,fossil,2033,omit2022
,0.5119811376761823,elec,2034,omit2022
,0.5119811376761823,lowcarbon_elec,2034,omit2022
,0.13709541074700407,fossil,2034,omit2022
,0.5199675042031563,elec,2035,omit2022
,0.5199675042031563,lowcarbon_elec,2035,omit2022
,0.12910904422002997,fossil,2035,omit2022
,0.5272073572781544,elec,2036,omit2022
,0.5272073572781544,lowcarbon_elec,2036,omit2022
,0.12186919114503197,fossil,2036,omit2022
,0.5330919512406497,elec,2037,omit2022
,0.5330919512406497,lowcarbon_elec,2037,omit2022
,0.11598459718253663,fossil,2037,omit2022
,0.5387922268905184,elec,2038,omit2022
,0.5387922268905184,lowcarbon_elec,2038,omit2022
,0.11028432153266787,fossil,2038,omit2022
,0.5444925025403872,elec,2039,omit2022
,0.5444925025403872,lowcarbon_elec,2039,omit2022
,0.10458404588279911,fossil,2039,omit2022
,0.5488910726043683,elec,2040,omit2022
,0.5488910726043683,lowcarbon_elec,2040,omit2022
,0.10018547581881804,fossil,2040,omit2022
,0.553134457571381,elec,2041,omit2022
,0.553134457571381,lowcarbon_elec,2041,omit2022
,0.09594209085180533,fossil,2041,omit2022
,0.55684713594978,elec,2042,omit2022
,0.55684713594978,lowcarbon_elec,2042,omit2022
,0.09222941247340644,fossil,2042,omit2022
,0.5596149803875403,elec,2043,omit2022
,0.5596149803875403,lowcarbon_elec,2043,omit2022
,0.08946156803564607,fossil,2043,omit2022
,0.561049858470211,elec,2044,omit2022
,0.561049858470211,lowcarbon_elec,2044,omit2022
,0.0880266899529752,fossil,2044,omit2022
,0.5624847365528819,elec,2045,omit2022
,0.5624847365528819,lowcarbon_elec,2045,omit2022
,0.08659181187030436,fossil,2045,omit2022
,0.5639196146355527,elec,2046,omit2022
,0.5639196146355527,lowcarbon_elec,2046,omit2022
,0.08515693378763352,fossil,2046,omit2022
,0.5653544927182237,elec,2047,omit2022
,0.5653544927182237,lowcarbon_elec,2047,omit2022
,0.08372205570496266,fossil,2047,omit2022
,0.5667893708008944,elec,2048,omit2022
,0.5667893708008944,lowcarbon_elec,2048,omit2022
,0.08228717762229183,fossil,2048,omit2022
,0.5682067117081279,elec,2049,omit2022
,0.5682067117081279,lowcarbon_elec,2049,omit2022
,0.08086983671505854,fossil,2049,omit2022
,0.568945899191611,elec,2050,omit2022
,0.568945899191611,lowcarbon_elec,2050,omit2022
,0.08013064923157533,fossil,2050,omit2022
,0.3588215020424602,elec,2025,omit2023
,0.27509935151436155,lowcarbon_elec,2025,omit2023
,0.24016678042258066,fossil,2025,omit2023
,0.3900891155675162,elec,2026,omit2023
,0.3114386852538971,lowcarbon_elec,2026,omit2023
,0.20889916689752475,fossil,2026,omit2023
,0.40038296373868765,elec,2027,omit2023
,0.3323506696831443,lowcarbon_elec,2027,omit2023
,0.19860531872635337,fossil,2027,omit2023
,0.410676811909859,elec,2028,omit2023
,0.3539153591322568,lowcarbon_elec,2028,omit2023
,0.18831147055518194,fossil,2028,omit2023
,0.42097066008103035,elec,2029,omit2023
,0.37613275360122317,lowcarbon_elec,2029,omit2023
,0.17801762238401056,fossil,2029,omit2023
,0.4309559136169431,elec,2030,omit2023
,0.39871734353023025,lowcarbon_elec,2030,omit2023
,0.16803236884809786,fossil,2030,omit2023
,0.4406217598766475,elec,2031,omit2023
,0.4216294316162493,lowcarbon_elec,2031,omit2023
,0.15836652258839345,fossil,2031,omit2023
,0.45028760613635194,elec,2032,omit2023
,0.4451544048225903,lowcarbon_elec,2032,omit2023
,0.148700676328689,fossil,2032,omit2023
,0.45995345239605634,elec,2033,omit2023
,0.45995345239605634,lowcarbon_elec,2033,omit2023
,0.1390348300689846,fossil,2033,omit2023
,0.46961929865576085,elec,2034,omit2023
,0.46961929865576085,lowcarbon_elec,2034,omit2023
,0.1293689838092801,fossil,2034,omit2023
,0.4789039498289347,elec,2035,omit2023
,0.4789039498289347,lowcarbon_elec,2035,omit2023
,0.12008433263610632,fossil,2035,omit2023
,0.4866738712413008,elec,2036,omit2023
,0.4866738712413008,lowcarbon_elec,2036,omit2023
,0.1123144112237401,fossil,2036,omit2023
,0.4944437926536671,elec,2037,omit2023
,0.4944437926536671,lowcarbon_elec,2037,omit2023
,0.10454448981137389,fossil,2037,omit2023
,0.5013642347277958,elec,2038,omit2023
,0.5013642347277958,lowcarbon_elec,2038,omit2023
,0.09762404773724517,fossil,2038,omit2023
,0.5082315194483518,elec,2039,omit2023
,0.5082315194483518,lowcarbon_elec,2039,omit2023
,0.09075676301668913,fossil,2039,omit2023
,0.5147050877939311,elec,2040,omit2023
,0.5147050877939311,lowcarbon_elec,2040,omit2023
,0.08428319467110984,fossil,2040,omit2023
,0.519867034298617,elec,2041,omit2023
,0.519867034298617,lowcarbon_elec,2041,omit2023
,0.07912124816642382,fossil,2041,omit2023
,0.524702731187485,elec,2042,omit2023
,0.524702731187485,lowcarbon_elec,2042,omit2023
,0.07428555127755604,fossil,2042,omit2023
,0.5291121094316387,elec,2043,omit2023
,0.5291121094316387,lowcarbon_elec,2043,omit2023
,0.06987617303340227,fossil,2043,omit2023
,0.5330348434167057,elec,2044,omit2023
,0.5330348434167057,lowcarbon_elec,2044,omit2023
,0.06595343904833519,fossil,2044,omit2023
,0.5364560467694872,elec,2045,omit2023
,0.5364560467694872,lowcarbon_elec,2045,omit2023
,0.06253223569555366,fossil,2045,omit2023
,0.5383627939837565,elec,2046,omit2023
,0.5383627939837565,lowcarbon_elec,2046,omit2023
,0.06062548848128451,fossil,2046,omit2023
,0.5400589100692087,elec,2047,omit2023
,0.5400589100692087,lowcarbon_elec,2047,omit2023
,0.0589293723958323,fossil,2047,omit2023
,0.541755026154661,elec,2048,omit2023
,0.541755026154661,lowcarbon_elec,2048,omit2023
,0.05723325631038008,fossil,2048,omit2023
,0.543110195009306,elec,2049,omit2023
,0.543110195009306,lowcarbon_elec,2049,omit2023
,0.05587808745573496,fossil,2049,omit2023
,0.5440026471702127,elec,2050,omit2023
,0.5440026471702127,lowcarbon_elec,2050,omit2023
,0.05498563529482827,fossil,2050,omit2023
,0.4094496968758887,elec,2025,omit2024
,0.31391470535391713,lowcarbon_elec,2025,omit2024
,0.25465719823941324,fossil,2025,omit2024
,0.43406012761649815,elec,2026,omit2024
,0.34654418713875557,lowcarbon_elec,2026,omit2024
,0.23004676749880384,fossil,2026,omit2024
,0.45298716967706076,elec,2027,omit2024
,0.37601647131595,lowcarbon_elec,2027,omit2024
,0.2111197254382412,fossil,2027,omit2024
,0.47144536713151397,elec,2028,omit2024
,0.40628482441860236,lowcarbon_elec,2028,omit2024
,0.19266152798378797,fossil,2028,omit2024
,0.4851286364900126,elec,2029,omit2024
,0.43345721494859535,lowcarbon_elec,2029,omit2024
,0.17897825862528938,fossil,2029,omit2024
,0.49711277933646886,elec,2030,omit2024
,0.4599252047580531,lowcarbon_elec,2030,omit2024
,0.1669941157788331,fossil,2030,omit2024
,0.5081337683965335,elec,2031,omit2024
,0.48623143807975144,lowcarbon_elec,2031,omit2024
,0.1559731267187685,fossil,2031,omit2024
,0.5164428561313481,elec,2032,omit2024
,0.5105554963385195,lowcarbon_elec,2032,omit2024
,0.14766403898395375,fossil,2032,omit2024
,0.5225434166621296,elec,2033,omit2024
,0.5225434166621296,lowcarbon_elec,2033,omit2024
,0.14156347845317244,fossil,2033,omit2024
,0.5285660005828978,elec,2034,omit2024
,0.5285660005828978,lowcarbon_elec,2034,omit2024
,0.13554089453240406,fossil,2034,omit2024
,0.5336510187734527,elec,2035,omit2024
,0.5336510187734527,lowcarbon_elec,2035,omit2024
,0.13045587634184935,fossil,2035,omit2024
,0.537934602755348,elec,2036,omit2024
,0.537934602755348,lowcarbon_elec,2036,omit2024
,0.12617229235995409,fossil,2036,omit2024
,0.5422181867372432,elec,2037,omit2024
,0.5422181867372432,lowcarbon_elec,2037,omit2024
,0.12188870837805882,fossil,2037,omit2024
,0.5465017707191384,elec,2038,omit2024
,0.5465017707191384,lowcarbon_elec,2038,omit2024
,0.11760512439616354,fossil,2038,omit2024
,0.5507853547010337,elec,2039,omit2024
,0.5507853547010337,lowcarbon_elec,2039,omit2024
,0.11332154041426828,fossil,2039,omit2024
,0.555068938682929,elec,2040,omit2024
,0.555068938682929,lowcarbon_elec,2040,omit2024
,0.109037956432373,fossil,2040,omit2024
,0.5592197655118598,elec,2041,omit2024
,0.5592197655118598,lowcarbon_elec,2041,omit2024
,0.10488712960344213,fossil,2041,omit2024
,0.5620950545342118,elec,2042,omit2024
,0.5620950545342118,lowcarbon_elec,2042,omit2024
,0.10201184058109007,fossil,2042,omit2024
,0.5642089337585663,elec,2043,omit2024
,0.5642089337585663,lowcarbon_elec,2043,omit2024
,0.09989796135673568,fossil,2043,omit2024
,0.5663228129829206,elec,2044,omit2024
,0.5663228129829206,lowcarbon_elec,2044,omit2024
,0.09778408213238124,fossil,2044,omit2024
,0.56777770812364,elec,2045,omit2024
,0.56777770812364,lowcarbon_elec,2045,omit2024
,0.09632918699166189,fossil,2045,omit2024
,0.5689471635127592,elec,2046,omit2024
,0.5689471635127592,lowcarbon_elec,2046,omit2024
,0.09515973160254283,fossil,2046,omit2024
,0.570116618901878,elec,2047,omit2024
,0.570116618901878,lowcarbon_elec,2047,omit2024
,0.0939902762134238,fossil,2047,omit2024
,0.5712860742909971,elec,2048,omit2024
,0.5712860742909971,lowcarbon_elec,2048,omit2024
,0.09282082082430475,fossil,2048,omit2024
,0.5724555296801164,elec,2049,omit2024
,0.5724555296801164,lowcarbon_elec,2049,omit2024
,0.0916513654351857,fossil,2049,omit2024
,0.5736249850692353,elec,2050,omit2024
,0.5736249850692353,lowcarbon_elec,2050,omit2024
,0.09048191004606665,fossil,2050,omit2024
