source_year,energy_consumed,type,year,scenario
,0.41987553119092524,fossil,2048,all_years
,0.318917385353498,elec,2049,all_years
,0.318917385353498,lowcarbon_elec,2049,all_years
,0.4193298116282934,fossil,2049,all_years
,0.3194631049161299,elec,2050,all_years
,0.3194631049161299,lowcarbon_elec,2050,all_years
,0.41878409206566153,fossil,2050,all_years
,0.22318585040934955,elec,2025,omit2020
,0.17111093500614113,lowcarbon_elec,2025,omit2020
,0.5150613465724418,fossil,2025,omit2020
,0.23195577600329145,elec,2026,omit2020
,0.18518845831013533,lowcarbon_elec,2026,omit2020
,0.5062914209785,fossil,2026,omit2020
,0.23808213723818283,elec,2027,omit2020
,0.1976276837851345,lowcarbon_elec,2027,omit2020
,0.5001650597436085,fossil,2027,omit2020
,0.2432602399113809,elec,2028,omit2020
,0.20963816966060486,lowcarbon_elec,2028,omit2020
,0.49498695707041057,fossil,2028,omit2020
,0.2491949176946122,elec,2029,omit2020
,0.22265297671306358,lowcarbon_elec,2029,omit2020
,0.4890522792871792,fossil,2029,omit2020
,0.2549383014843225,elec,2030,omit2020
,0.23586710176180237,lowcarbon_elec,2030,omit2020
,0.48330889549746886,fossil,2030,omit2020
,0.2589696386305807,elec,2031,omit2020
,0.24780714772744053,lowcarbon_elec,2031,omit2020
,0.47927755835121066,fossil,2031,omit2020
,0.2622098023327658,elec,2032,omit2020
,0.2592206556552351,lowcarbon_elec,2032,omit2020
,0.47603739464902556,fossil,2032,omit2020
,0.26567710287028845,elec,2033,omit2020
,0.26567710287028845,lowcarbon_elec,2033,omit2020
,0.47257009411150286,fossil,2033,omit2020
,0.26886748327132043,elec,2034,omit2020
,0.26886748327132043,lowcarbon_elec,2034,omit2020
,0.46937971371047094,fossil,2034,omit2020
,0.2715911062880066,elec,2035,omit2020
,0.2715911062880066,lowcarbon_elec,2035,omit2020
,0.4666560906937848,fossil,2035,omit2020
,0.27415888251120657,elec,2036,omit2020
,0.27415888251120657,lowcarbon_elec,2036,omit2020
,0.46408831447058474,fossil,2036,omit2020
,0.2761390662542997,elec,2037,omit2020
,0.2761390662542997,lowcarbon_elec,2037,omit2020
,0.4621081307274917,fossil,2037,omit2020
,0.2781192499973928,elec,2038,omit2020
,0.2781192499973928,lowcarbon_elec,2038,omit2020
,0.4601279469843986,fossil,2038,omit2020
,0.27968115650622444,elec,2039,omit2020
,0.27968115650622444,lowcarbon_elec,2039,omit2020
,0.458566040475567,fossil,2039,omit2020
,0.28118752893624555,elec,2040,omit2020
,0.28118752893624555,lowcarbon_elec,2040,omit2020
,0.4570596680455459,fossil,2040,omit2020
,0.28246939560739376,elec,2041,omit2020
,0.28246939560739376,lowcarbon_elec,2041,omit2020
,0.4557778013743976,fossil,2041,omit2020
,0.28375126227854197,elec,2042,omit2020
,0.28375126227854197,lowcarbon_elec,2042,omit2020
,0.45449593470324934,fossil,2042,omit2020
,0.2850331289496902,elec,2043,omit2020
,0.2850331289496902,lowcarbon_elec,2043,omit2020
,0.45321406803210124,fossil,2043,omit2020
,0.2861681058150141,elec,2044,omit2020
,0.2861681058150141,lowcarbon_elec,2044,omit2020
,0.4520790911667773,fossil,2044,omit2020
,0.2868491363553225,elec,2045,omit2020
,0.2868491363553225,lowcarbon_elec,2045,omit2020
,0.4513980606264689,fossil,2045,omit2020
,0.2873040197568536,elec,2046,omit2020
,0.2873040197568536,lowcarbon_elec,2046,omit2020
,0.45094317722493776,fossil,2046,omit2020
,0.28775890315838476,elec,2047,omit2020
,0.28775890315838476,lowcarbon_elec,2047,omit2020
,0.4504882938234066,fossil,2047,omit2020
,0.288213786559916,elec,2048,omit2020
,0.288213786559916,lowcarbon_elec,2048,omit2020
,0.45003341042187545,fossil,2048,omit2020
,0.2886686699614471,elec,2049,omit2020
,0.2886686699614471,lowcarbon_elec,2049,omit2020
,0.44957852702034434,fossil,2049,omit2020
,0.2891235533629783,elec,2050,omit2020
,0.2891235533629783,lowcarbon_elec,2050,omit2020
,0.4491236436188132,fossil,2050,omit2020
,0.24861933608418574,elec,2025,omit2021
,0.19061014387760197,lowcarbon_elec,2025,omit2021
,0.4896278608976057,fossil,2025,omit2021
,0.2626082630123713,elec,2026,omit2021
,0.2096607388042516,lowcarbon_elec,2026,omit2021
,0.4756389339694202,fossil,2026,omit2021
,0.2757315692149484,elec,2027,omit2021
,0.22887979754598525,lowcarbon_elec,2027,omit2021
,0.46251562776684296,fossil,2027,omit2021
,0.28503109083858785,elec,2028,omit2021
,0.24563568712065387,lowcarbon_elec,2028,omit2021
,0.45321610614320357,fossil,2028,omit2021
,0.29302376581715556,elec,2029,omit2021
,0.2618135807521404,lowcarbon_elec,2029,omit2021
,0.44522343116463586,fossil,2029,omit2021
,0.3005438664029167,elec,2030,omit2021
,0.27806104578248936,lowcarbon_elec,2030,omit2021
,0.4377033305788748,fossil,2030,omit2021
,0.306593467326214,elec,2031,omit2021
,0.29337822399464714,lowcarbon_elec,2031,omit2021
,0.43165372965557736,fossil,2031,omit2021
,0.3123927146080116,elec,2032,omit2021
,0.30883149135606663,lowcarbon_elec,2032,omit2021
,0.42585448237377976,fossil,2032,omit2021
,0.3179904090083317,elec,2033,omit2021
,0.3179904090083317,lowcarbon_elec,2033,omit2021
,0.4202567879734597,fossil,2033,omit2021
,0.3235881034086518,elec,2034,omit2021
,0.3235881034086518,lowcarbon_elec,2034,omit2021
,0.41465909357313957,fossil,2034,omit2021
,0.3289076804604337,elec,2035,omit2021
,0.3289076804604337,lowcarbon_elec,2035,omit2021
,0.4093395165213577,fossil,2035,omit2021
,0.3338795866757083,elec,2036,omit2021
,0.3338795866757083,lowcarbon_elec,2036,omit2021
,0.40436761030608315,fossil,2036,omit2021
,0.3387302251258436,elec,2037,omit2021
,0.3387302251258436,lowcarbon_elec,2037,omit2021
,0.3995169718559478,fossil,2037,omit2021
,0.34274508604402093,elec,2038,omit2021
,0.34274508604402093,lowcarbon_elec,2038,omit2021
,0.39550211093777043,fossil,2038,omit2021
,0.34608745876339053,elec,2039,omit2021
,0.34608745876339053,lowcarbon_elec,2039,omit2021
,0.39215973821840094,fossil,2039,omit2021
,0.34886218748432835,elec,2040,omit2021
,0.34886218748432835,lowcarbon_elec,2040,omit2021
,0.3893850094974631,fossil,2040,omit2021
,0.3513132245487881,elec,2041,omit2021
,0.3513132245487881,lowcarbon_elec,2041,omit2021
,0.3869339724330033,fossil,2041,omit2021
,0.35296457001018305,elec,2042,omit2021
,0.35296457001018305,lowcarbon_elec,2042,omit2021
,0.38528262697160837,fossil,2042,omit2021
,0.354615915471578,elec,2043,omit2021
,0.354615915471578,lowcarbon_elec,2043,omit2021
,0.3836312815102134,fossil,2043,omit2021
,0.35626726093297295,elec,2044,omit2021
,0.35626726093297295,lowcarbon_elec,2044,omit2021
,0.38197993604881847,fossil,2044,omit2021
,0.35766013359861304,elec,2045,omit2021
,0.35766013359861304,lowcarbon_elec,2045,omit2021
,0.3805870633831783,fossil,2045,omit2021
,0.358824242707666,elec,2046,omit2021
,0.358824242707666,lowcarbon_elec,2046,omit2021
,0.3794229542741254,fossil,2046,omit2021
,0.3599883518167189,elec,2047,omit2021
,0.3599883518167189,lowcarbon_elec,2047,omit2021
,0.3782588451650726,fossil,2047,omit2021
,0.36115246092577175,elec,2048,omit2021
,0.36115246092577175,lowcarbon_elec,2048,omit2021
,0.3770947360560196,fossil,2048,omit2021
,0.3619784200653497,elec,2049,omit2021
,0.3619784200653497,lowcarbon_elec,2049,omit2021
,0.37626877691644167,fossil,2049,omit2021
,0.3626398431862639,elec,2050,omit2021
,0.3626398431862639,lowcarbon_elec,2050,omit2021
,0.37560735379552745,fossil,2050,omit2021
,0.25819840618476575,elec,2025,omit2022
,0.19795417414830838,lowcarbon_elec,2025,omit2022
,0.4800487907970257,fossil,2025,omit2022
,0.266983145606053,elec,2026,omit2022
,0.21315355013566795,lowcarbon_elec,2026,omit2022
,0.47126405137573835,fossil,2026,omit2022
,0.2757092109260189,elec,2027,omit2022
,0.22886123833400152,lowcarbon_elec,2027,omit2022
,0.4625379860557725,fossil,2027,omit2022
,0.28092068130334014,elec,2028,omit2022
,0.24209339540936256,lowcarbon_elec,2028,omit2022
,0.45732651567845123,fossil,2028,omit2022
,0.28600348972331524,elec,2029,omit2022
,0.2555410396260943,lowcarbon_elec,2029,omit2022
,0.4522437072584762,fossil,2029,omit2022
,0.2904274040291961,elec,2030,omit2022
,0.2687013668080905,lowcarbon_elec,2030,omit2022
,0.4478197929525953,fossil,2030,omit2022
,0.29475216786214675,elec,2031,omit2022
,0.28204732566581703,lowcarbon_elec,2031,omit2022
,0.4434950291196446,fossil,2031,omit2022
,0.29910576268930233,elec,2032,omit2022
,0.29569600840544696,lowcarbon_elec,2032,omit2022
,0.4391414342924891,fossil,2032,omit2022
,0.3035982746377786,elec,2033,omit2022
,0.3035982746377786,lowcarbon_elec,2033,omit2022
,0.4346489223440128,fossil,2033,omit2022
,0.30829380477621393,elec,2034,omit2022
,0.30829380477621393,lowcarbon_elec,2034,omit2022
,0.42995339220557743,fossil,2034,omit2022
,0.3127878393565145,elec,2035,omit2022
,0.3127878393565145,lowcarbon_elec,2035,omit2022
,0.42545935762527687,fossil,2035,omit2022
,0.3170998995243698,elec,2036,omit2022
,0.3170998995243698,lowcarbon_elec,2036,omit2022
,0.4211472974574217,fossil,2036,omit2022
,0.3204745914451526,elec,2037,omit2022
,0.3204745914451526,lowcarbon_elec,2037,omit2022
,0.41777260553663875,fossil,2037,omit2022
,0.32366496505330894,elec,2038,omit2022
,0.32366496505330894,lowcarbon_elec,2038,omit2022
,0.41458223192848254,fossil,2038,omit2022
,0.32685533866146516,elec,2039,omit2022
,0.32685533866146516,lowcarbon_elec,2039,omit2022
,0.4113918583203262,fossil,2039,omit2022
,0.3296511203995867,elec,2040,omit2022
,0.3296511203995867,lowcarbon_elec,2040,omit2022
,0.40859607658220476,fossil,2040,omit2022
,0.3316475357451461,elec,2041,omit2022
,0.3316475357451461,lowcarbon_elec,2041,omit2022
,0.4065996612366452,fossil,2041,omit2022
,0.3331431475793672,elec,2042,omit2022
,0.3331431475793672,lowcarbon_elec,2042,omit2022
,0.40510404940242417,fossil,2042,omit2022
,0.33417940350111375,elec,2043,omit2022
,0.33417940350111375,lowcarbon_elec,2043,omit2022
,0.4040677934806777,fossil,2043,omit2022
,0.33480413691953953,elec,2044,omit2022
,0.33480413691953953,lowcarbon_elec,2044,omit2022
,0.40344306006225183,fossil,2044,omit2022
,0.3354288703379653,elec,2045,omit2022
,0.3354288703379653,lowcarbon_elec,2045,omit2022
,0.40281832664382616,fossil,2045,omit2022
,0.33605360375639115,elec,2046,omit2022
,0.33605360375639115,lowcarbon_elec,2046,omit2022
,0.4021935932254003,fossil,2046,omit2022
,0.3366783371748168,elec,2047,omit2022
,0.3366783371748168,lowcarbon_elec,2047,omit2022
,0.40156885980697454,fossil,2047,omit2022
,0.3373030705932426,elec,2048,omit2022
,0.3373030705932426,lowcarbon_elec,2048,omit2022
,0.40094412638854876,fossil,2048,omit2022
,0.3379247916664594,elec,2049,omit2022
,0.3379247916664594,lowcarbon_elec,2049,omit2022
,0.40032240531533203,fossil,2049,omit2022
,0.33839471990420456,elec,2050,omit2022
,0.33839471990420456,lowcarbon_elec,2050,omit2022
,0.39985247707758687,fossil,2050,omit2022
,0.22000297021060136,elec,2025,omit2023
,0.1686707014258249,lowcarbon_elec,2025,omit2023
,0.5182442267711901,fossil,2025,omit2023
,0.22527385781676157,elec,2026,omit2023
,0.17985375982217713,lowcarbon_elec,2026,omit2023
,0.5129733391650299,fossil,2026,omit2023
,0.22525670071839407,elec,2027,omit2023
,0.18698152048056285,lowcarbon_elec,2027,omit2023
,0.5129904962633973,fossil,2027,omit2023
,0.22704087075221271,elec,2028,omit2023
,0.1956605510213387,lowcarbon_elec,2028,omit2023
,0.5112063262295786,fossil,2028,omit2023
,0.22968648845786382,elec,2029,omit2023
,0.2052224051719486,lowcarbon_elec,2029,omit2023
,0.5085607085239277,fossil,2029,omit2023
,0.23294972010312215,elec,2030,omit2023
,0.21552342279304532,lowcarbon_elec,2030,omit2023
,0.5052974768786693,fossil,2030,omit2023
,0.2361311512961318,elec,2031,omit2023
,0.22595307852192884,lowcarbon_elec,2031,omit2023
,0.5021160456856597,fossil,2031,omit2023
,0.23970214320214503,elec,2032,omit2023
,0.23696957997004903,lowcarbon_elec,2032,omit2023
,0.49854505377964636,fossil,2032,omit2023
,0.2431947246362151,elec,2033,omit2023
,0.2431947246362151,lowcarbon_elec,2033,omit2023
,0.4950524723455763,fossil,2033,omit2023
,0.247021623110458,elec,2034,omit2023
,0.247021623110458,lowcarbon_elec,2034,omit2023
,0.4912255738713334,fossil,2034,omit2023
,0.25086008596254866,elec,2035,omit2023
,0.25086008596254866,lowcarbon_elec,2035,omit2023
,0.48738711101924276,fossil,2035,omit2023
,0.25423938196816165,elec,2036,omit2023
,0.25423938196816165,lowcarbon_elec,2036,omit2023
,0.4840078150136297,fossil,2036,omit2023
,0.25765068485207543,elec,2037,omit2023
,0.25765068485207543,lowcarbon_elec,2037,omit2023
,0.4805965121297159,fossil,2037,omit2023
,0.26064818205132445,elec,2038,omit2023
,0.26064818205132445,lowcarbon_elec,2038,omit2023
,0.4775990149304669,fossil,2038,omit2023
,0.2636129117310741,elec,2039,omit2023
,0.2636129117310741,lowcarbon_elec,2039,omit2023
,0.4746342852507173,fossil,2039,omit2023
,0.2664240423557092,elec,2040,omit2023
,0.2664240423557092,lowcarbon_elec,2040,omit2023
,0.47182315462608215,fossil,2040,omit2023
,0.2686477350062789,elec,2041,omit2023
,0.2686477350062789,lowcarbon_elec,2041,omit2023
,0.46959946197551244,fossil,2041,omit2023
,0.2707391048999349,elec,2042,omit2023
,0.2707391048999349,lowcarbon_elec,2042,omit2023
,0.46750809208185645,fossil,2042,omit2023
,0.2727138727754945,elec,2043,omit2023
,0.2727138727754945,lowcarbon_elec,2043,omit2023
,0.46553332420629695,fossil,2043,omit2023
,0.2743346459854437,elec,2044,omit2023
,0.2743346459854437,lowcarbon_elec,2044,omit2023
,0.46391255099634765,fossil,2044,omit2023
,0.2755040328028953,elec,2045,omit2023
,0.2755040328028953,lowcarbon_elec,2045,omit2023
,0.46274316417889605,fossil,2045,omit2023
,0.27610612334950013,elec,2046,omit2023
,0.27610612334950013,lowcarbon_elec,2046,omit2023
,0.46214107363229123,fossil,2046,omit2023
,0.27664318641129476,elec,2047,omit2023
,0.27664318641129476,lowcarbon_elec,2047,omit2023
,0.4616040105704966,fossil,2047,omit2023
,0.27718024947308945,elec,2048,omit2023
,0.27718024947308945,lowcarbon_elec,2048,omit2023
,0.461066947508702,fossil,2048,omit2023
,0.2775092228563712,elec,2049,omit2023
,0.2775092228563712,lowcarbon_elec,2049,omit2023
,0.4607379741254202,fossil,2049,omit2023
,0.2775557872351433,elec,2050,omit2023
,0.2775557872351433,lowcarbon_elec,2050,omit2023
,0.46069140974664813,fossil,2050,omit2023
,0.3431489651830876,elec,2025,omit2024
,0.2630836147147085,lowcarbon_elec,2025,omit2024
,0.39509823179870385,fossil,2025,omit2024
,0.3581581205415776,elec,2026,omit2024
,0.28594567170170054,lowcarbon_elec,2026,omit2024
,0.38008907644021384,fossil,2026,omit2024
,0.366592136763184,elec,2027,omit2024
,0.30430151427056423,lowcarbon_elec,2027,omit2024
,0.3716550602186074,fossil,2027,omit2024
,0.3762482277820251,elec,2028,omit2024
,0.32424530140644603,lowcarbon_elec,2028,omit2024
,0.3619989691997664,fossil,2028,omit2024
,0.3846353501328963,elec,2029,omit2024
,0.34366754526315296,lowcarbon_elec,2029,omit2024
,0.35361184684889513,fossil,2029,omit2024
,0.39113411509004614,elec,2030,omit2024
,0.3618744990035549,lowcarbon_elec,2030,omit2024
,0.34711308189174517,fossil,2030,omit2024
,0.39780154761874464,elec,2031,omit2024
,0.380654919233926,lowcarbon_elec,2031,omit2024
,0.3404456493630468,fossil,2031,omit2024
,0.4031325132391713,elec,2032,omit2024
,0.3985368718793407,lowcarbon_elec,2032,omit2024
,0.3351146837426201,fossil,2032,omit2024
,0.4076139453924991,elec,2033,omit2024
,0.4076139453924991,lowcarbon_elec,2033,omit2024
,0.33063325158929224,fossil,2033,omit2024
,0.412124315968614,elec,2034,omit2024
,0.412124315968614,lowcarbon_elec,2034,omit2024
,0.3261228810131774,fossil,2034,omit2024
,0.4155694065955188,elec,2035,omit2024
,0.4155694065955188,lowcarbon_elec,2035,omit2024
,0.3226777903862727,fossil,2035,omit2024
,0.4182705631558282,elec,2036,omit2024
,0.4182705631558282,lowcarbon_elec,2036,omit2024
,0.31997663382596325,fossil,2036,omit2024
,0.4209717197161376,elec,2037,omit2024
,0.4209717197161376,lowcarbon_elec,2037,omit2024
,0.3172754772656538,fossil,2037,omit2024
,0.4236728762764471,elec,2038,omit2024
,0.4236728762764471,lowcarbon_elec,2038,omit2024
,0.31457432070534436,fossil,2038,omit2024
,0.4263740328367565,elec,2039,omit2024
,0.4263740328367565,lowcarbon_elec,2039,omit2024
,0.3118731641450349,fossil,2039,omit2024
,0.429075189397066,elec,2040,omit2024
,0.429075189397066,lowcarbon_elec,2040,omit2024
,0.3091720075847254,fossil,2040,omit2024
,0.4318040499939254,elec,2041,omit2024
,0.4318040499939254,lowcarbon_elec,2041,omit2024
,0.30644314698786596,fossil,2041,omit2024
,0.433936364320829,elec,2042,omit2024
,0.433936364320829,lowcarbon_elec,2042,omit2024
,0.3043108326609625,fossil,2042,omit2024
,0.43574678486222435,elec,2043,omit2024
,0.43574678486222435,lowcarbon_elec,2043,omit2024
,0.30250041211956713,fossil,2043,omit2024
,0.4374205324895465,elec,2044,omit2024
,0.4374205324895465,lowcarbon_elec,2044,omit2024
,0.3008266644922448,fossil,2044,omit2024
,0.4383537119219741,elec,2045,omit2024
,0.4383537119219741,lowcarbon_elec,2045,omit2024
,0.29989348505981733,fossil,2045,omit2024
,0.4391172729556806,elec,2046,omit2024
,0.4391172729556806,lowcarbon_elec,2046,omit2024
,0.2991299240261108,fossil,2046,omit2024
,0.4398808339893871,elec,2047,omit2024
,0.4398808339893871,lowcarbon_elec,2047,omit2024
,0.2983663629924043,fossil,2047,omit2024
,0.44064439502309366,elec,2048,omit2024
,0.44064439502309366,lowcarbon_elec,2048,omit2024
,0.2976028019586978,fossil,2048,omit2024
,0.44140795605680017,elec,2049,omit2024
,0.44140795605680017,lowcarbon_elec,2049,omit2024
,0.2968392409249913,fossil,2049,omit2024
,0.44217151709050667,elec,2050,omit2024
,0.44217151709050667,lowcarbon_elec,2050,omit2024
,0.29607567989128475,fossil,2050,omit2024
